Table S7. The PRI result of 1913 true external FCOCs using the optimal Mouse-QSTR model,,,,,,,,,,
CID,Score(MAE-LOO),Score(Proximity Train YObs Mean),Score(Similarity based AD),CompositeScore,PredictionQuality,YPred(Test),AD status,Closest Training Compound,Euclidean Distance,Generalized Jaccard Coeff.
10651580,3,3,3,3,Good,2.915244534,In,3079009,0.163642375,0.677266955
10651803,3,3,3,3,Good,2.212952953,In,65913,0.119671347,0.764246529
10651866,2,3,3,3,Good,3.232158789,In,3066716,0.138867736,0.832216772
10661943,2,3,3,3,Good,1.716483893,In,5502,0.229551392,0.58934322
10662399,2,3,3,3,Good,2.619317429,In,3066712,0.325597792,0.626178243
10666340,2,3,3,3,Good,1.852874232,In,5502,0.101108656,0.743421253
10666563,3,3,3,3,Good,2.133027347,In,767036,0.144827457,0.549759648
10666565,3,3,3,3,Good,2.040083676,In,6626,0.047575882,0.84569347
10668421,2,3,3,3,Good,2.338504612,In,5502,0.215220603,0.608872088
10668816,3,3,3,3,Good,2.478892095,In,8344,0.232004842,0.637552719
10669561,2,3,3,3,Good,2.612723508,In,24072,0.335771884,0.668741235
10670001,3,3,3,3,Good,2.579278451,In,3079009,0.066451372,0.859917974
10670370,2,3,3,3,Good,2.568442112,In,3066712,0.212060652,0.712257939
10670607,3,3,3,3,Good,3.134293591,In,41819,0.152178098,0.533016079
10671149,3,3,3,3,Good,2.816113431,In,3066716,0.115086377,0.841192753
10672465,3,3,3,3,Good,2.671924161,In,3066712,0.160807513,0.851983331
10672839,2,3,3,3,Good,1.934957157,In,24072,0.157786568,0.835948231
10673201,2,3,3,3,Good,3.264569488,In,100191,0.335449431,0.737502668
10673208,2,3,2,3,Good,1.661824708,In,18725,0.245229285,0.673429027
10673347,2,3,2,3,Good,3.4440924,In,3079007,0.103615856,0.874716987
10673418,3,3,3,3,Good,1.931807605,In,767036,0.109029713,0.667977483
10673551,3,3,3,3,Good,3.225074627,In,3079009,0.143281772,0.818852316
10673753,2,3,3,3,Good,1.992199126,In,5502,0.090841847,0.752523736
10673963,3,3,3,3,Good,2.974466227,In,3079009,0.167334387,0.752049806
10674493,2,3,3,3,Good,2.463754105,In,30580,0.088317654,0.763643716
10674733,3,3,3,3,Good,2.782994813,In,214768,0.084356074,0.864519887
10675058,2,3,3,3,Good,1.960395672,In,5502,0.145465238,0.700638906
10675159,3,3,3,3,Good,2.267439517,In,767036,0.178979746,0.515051655
10675221,3,3,3,3,Good,2.171851509,In,6626,0.109811325,0.674719064
10676244,2,3,3,3,Good,1.479675917,In,5502,0.127561689,0.649945023
10676337,3,3,3,3,Good,2.793209411,In,214768,0.095190312,0.828065697
10683488,2,3,3,3,Good,2.707754323,In,2391,0.27620226,0.677539004
10685027,2,3,3,3,Good,1.501801791,In,18725,0.403509068,0.528211391
10686082,2,3,3,3,Good,3.189302366,In,3066712,0.237676366,0.741542022
10686586,2,3,3,3,Good,2.494224686,In,202896,0.259872217,0.596314972
10686808,3,3,3,3,Good,2.183266353,In,767036,0.135337622,0.610400363
10688434,2,3,3,3,Good,2.20130218,In,2391,0.299579876,0.710011331
10690728,2,3,3,3,Good,3.270081438,In,3066716,0.13072571,0.803161825
10691268,3,3,3,3,Good,2.602202767,In,41819,0.105847572,0.522492704
10691695,2,3,3,3,Good,1.86291084,In,202896,0.251271374,0.640072172
10692092,3,3,3,3,Good,2.914627334,In,3079009,0.10557251,0.783830781
10692240,2,3,3,3,Good,1.879645886,In,202896,0.29268951,0.621798685
10692309,2,3,3,3,Good,3.346621853,In,3066716,0.15935192,0.740145041
10692718,2,3,3,3,Good,1.380554014,In,3089902,0.214371708,0.693966771
10692916,2,3,2,3,Good,3.459423426,In,3079007,0.127221204,0.830236559
10693628,2,3,3,3,Good,2.703222074,In,3066712,0.104496675,0.875012954
10694931,2,3,2,3,Good,2.044999522,In,18725,0.336471578,0.589598676
10695694,2,3,3,3,Good,2.324012442,In,3034829,0.19427351,0.771732108
10695941,2,3,3,3,Good,3.154588238,In,3066718,0.199619255,0.735700243
10696224,2,3,3,3,Good,2.293568129,In,2347,0.222234251,0.581016602
10696877,3,3,3,3,Good,2.236499055,In,65913,0.09036132,0.767438621
10696907,3,3,3,3,Good,2.341351343,In,65913,0.082824469,0.829802963
10697192,2,3,3,3,Good,2.605337588,In,202896,0.257231235,0.580753674
10697534,3,3,3,3,Good,3.065278049,In,3066712,0.226419104,0.740475568
10698227,3,3,3,3,Good,2.73775851,In,3079009,0.062213188,0.859686505
10698229,3,3,3,3,Good,2.237179619,In,65913,0.084138749,0.768749637
10698257,2,3,3,3,Good,1.392744006,In,8554,0.237051222,0.560923588
10698648,3,3,3,3,Good,3.105397181,In,36713,0.028119224,0.956622893
10698793,3,3,3,3,Good,3.068019528,In,3079007,0.182696583,0.739414166
10706646,2,3,3,3,Good,1.986528077,In,202896,0.119445623,0.769123464
10708926,3,3,3,3,Good,2.572703712,In,8554,0.321661134,0.576798284
10711222,3,3,3,3,Good,2.513544837,In,3079009,0.115012059,0.744379203
10711890,2,3,3,3,Good,2.612723508,In,24072,0.335771884,0.668741235
10713567,2,3,3,3,Good,2.342542786,In,202896,0.148175474,0.79900837
10715416,2,3,3,3,Good,2.175590496,In,30580,0.257071726,0.564159059
10715722,2,3,3,3,Good,1.54114399,In,5502,0.134054147,0.691785538
10715761,3,3,3,3,Good,1.767018663,In,26391,0.305973391,0.728595126
10716607,2,3,3,3,Good,2.631588838,In,4115,0.096900688,0.828396164
10717370,2,3,3,3,Good,3.156774729,In,3066198,0.282252052,0.724960041
10717689,2,3,3,3,Good,1.725825721,In,2391,0.390954293,0.610589621
10719090,2,3,3,3,Good,1.663229459,In,3089902,0.243557804,0.71092948
10719404,2,3,3,3,Good,2.568714371,In,3066712,0.083607521,0.911855777
10719897,3,3,3,3,Good,3.023149938,In,3079009,0.154898353,0.673552463
10720341,2,3,3,3,Good,3.138871918,In,3079009,0.100203218,0.789455415
10720658,2,3,3,3,Good,2.109987478,In,18725,0.320602626,0.58289639
10721007,2,3,3,3,Good,3.181998885,In,3066718,0.163357503,0.769074428
10721358,3,3,3,3,Good,2.01968998,In,6623,0.079240133,0.656033541
10721431,3,3,3,3,Good,1.914062185,In,6623,0.082242757,0.647634987
10721674,3,3,3,3,Good,2.290383007,In,65913,0.107173156,0.751472342
10721695,3,3,3,3,Good,3.114392115,In,3079009,0.308814667,0.537512363
10721746,3,3,3,3,Good,2.139989884,In,65913,0.119605898,0.66684066
10721790,2,3,3,3,Good,2.512857681,In,202896,0.125696438,0.749854742
10721941,2,3,3,3,Good,3.301214213,In,3066716,0.157543118,0.765753666
10722005,3,3,3,3,Good,2.487203319,In,41819,0.077400377,0.649878361
10722006,3,3,3,3,Good,2.055701774,In,10708,0.24910804,0.463496314
10722020,3,3,3,3,Good,2.483655563,In,8573,0.256209402,0.661270084
10722452,3,3,3,3,Good,2.520750929,In,41819,0.083968191,0.61271745
10722568,2,3,3,3,Good,1.520719065,In,3089902,0.246560185,0.648481363
10722807,2,3,3,3,Good,2.007087369,In,5502,0.228192881,0.613005174
10723492,3,3,3,3,Good,3.5626997,In,3079009,0.278867073,0.548873038
10732948,2,3,3,3,Good,2.106806968,In,202896,0.222976434,0.714151196
10735327,2,3,3,3,Good,2.841832558,In,70897,0.382599171,0.620512168
10735518,3,3,3,3,Good,2.685627195,In,767036,0.143493675,0.630706429
10737343,2,3,3,3,Good,2.401178018,In,3066716,0.095781442,0.82529699
10738154,2,3,3,3,Good,1.661527695,In,2391,0.274034433,0.707323975
10738398,2,3,3,3,Good,1.645112016,In,8554,0.359081482,0.505607108
10739699,2,3,3,3,Good,1.766345985,In,3089902,0.233866179,0.725831185
10740268,2,3,3,3,Good,2.102086462,In,202896,0.28410212,0.591732767
10740317,3,3,3,3,Good,2.5776479,In,3047068,0.106372743,0.595868671
10741585,2,3,3,3,Good,2.316586416,In,3034829,0.135590599,0.834586949
10741691,3,3,3,3,Good,2.878196851,In,3079009,0.08867285,0.821130812
10742773,2,3,3,3,Good,2.891039633,In,214768,0.149987471,0.806194509
10743239,2,3,3,3,Good,3.180414447,In,8344,0.366955626,0.564729699
10743986,3,3,3,3,Good,2.869276061,In,3079009,0.106278152,0.794426786
10744838,2,3,3,3,Good,2.721830015,In,3034829,0.371154572,0.657366737
10744886,2,3,3,3,Good,2.820093188,In,3034829,0.384832457,0.648070229
10744970,2,3,3,3,Good,2.591001577,In,26391,0.23806977,0.76905012
10745010,2,3,3,3,Good,2.1910208349999998,In,202896,0.263103956,0.637629499
10745941,2,3,3,3,Good,3.176361594,In,3066718,0.163664884,0.767604331
10746172,2,3,3,3,Good,3.018638011,In,100191,0.30885968,0.741616451
10746531,3,3,3,3,Good,3.12554935,In,3079009,0.144360089,0.808856639
10746664,2,3,3,3,Good,1.678906977,In,10708,0.177170028,0.599515418
10756521,2,3,3,3,Good,1.805572264,In,5502,0.084024888,0.735347071
10758779,2,3,3,3,Good,2.017860661,In,10708,0.191310175,0.557381222
10759945,2,3,3,3,Good,2.839329415,In,3079007,0.373978363,0.531988254
10760443,3,3,3,3,Good,2.471937076,In,3066712,0.207056199,0.733239248
10760642,2,3,3,3,Good,2.737563595,In,2391,0.239243264,0.772498781
10761165,3,3,3,3,Good,1.543721876,In,6623,0.093416542,0.562065314
10761267,2,3,3,3,Good,2.135286357,In,767036,0.220840846,0.50369523
10762034,3,3,3,3,Good,2.664569921,In,8554,0.323936882,0.589742768
10762132,2,3,3,3,Good,1.907440015,In,202896,0.246609616,0.646740111
10762968,2,3,3,3,Good,1.58930447,In,5502,0.148114352,0.692561697
10764560,2,3,3,3,Good,2.152555306,In,24072,0.285985549,0.690562946
10764586,2,3,3,3,Good,2.90146483,In,202896,0.193544239,0.784149344
10764789,2,3,3,3,Good,1.951217906,In,202896,0.260053219,0.619193399
10765041,2,3,3,3,Good,3.348282202,In,3066716,0.209270647,0.753020593
10765689,2,3,3,3,Good,1.976628967,In,3089902,0.273482916,0.732357428
10765839,2,3,3,3,Good,3.214588323,In,3034829,0.207942183,0.783770152
10766558,2,3,3,3,Good,3.53134119,In,100191,0.38839756,0.673696321
10767131,2,3,3,3,Good,2.093953628,In,18725,0.339329697,0.540317512
10767909,2,3,3,3,Good,2.068231675,In,3034829,0.328434614,0.707360214
10767929,2,3,3,3,Good,3.075115424,In,3066718,0.18136061,0.720193618
10767978,3,3,3,3,Good,2.780794612,In,3259,0.373525179,0.574321557
10768082,2,3,3,3,Good,1.554317102,In,3089902,0.245641655,0.657403416
10768373,2,3,3,3,Good,2.810271997,In,3066712,0.100671805,0.889981076
10768728,2,3,3,3,Good,3.153282483,In,4115,0.328201024,0.543718318
10769288,3,3,3,3,Good,2.492682957,In,3079009,0.147350743,0.715525344
10769386,2,3,3,3,Good,1.700261055,In,10708,0.153396227,0.517642376
10769834,3,3,3,3,Good,2.284456902,In,65913,0.074432107,0.797651977
10770327,3,3,3,3,Good,2.422936539,In,65913,0.037389317,0.886446249
10770737,3,3,3,3,Good,1.647108962,In,6623,0.0252082,0.883926319
10771022,3,3,3,3,Good,1.536815529,In,6623,0.099683915,0.608388394
10781560,2,3,3,3,Good,2.172883742,In,202896,0.275655801,0.607369156
10781907,3,3,3,3,Good,2.186642444,In,26391,0.340197964,0.641385065
10782248,2,3,3,3,Good,2.387577047,In,3066712,0.249259182,0.716569058
10784048,2,3,3,3,Good,2.482264434,In,8344,0.25902675,0.661598768
10784864,2,3,3,3,Good,2.182774529,In,3066716,0.121067428,0.778132466
10785096,3,3,3,3,Good,2.801138376,In,3079009,0.165375428,0.76586957
10785380,2,3,3,3,Good,1.968333853,In,24072,0.363219888,0.618003865
10785776,2,3,3,3,Good,2.03098315,In,3034829,0.217013131,0.719135731
10786008,2,3,2,3,Good,2.045097818,In,3034829,0.340123621,0.627620652
10787648,3,3,3,3,Good,1.967984536,In,6626,0.059929983,0.823464619
10787706,2,3,3,3,Good,1.987843559,In,5502,0.102790126,0.751709829
10788351,3,3,3,3,Good,1.962594954,In,767036,0.080482435,0.754668901
10788758,3,3,3,3,Good,2.603029661,In,3079009,0.127042457,0.757788844
10789620,2,3,3,3,Good,2.153330671,In,24072,0.27421769,0.753865474
10790220,3,3,3,3,Good,2.477643377,In,65913,0.058031378,0.819557772
10790286,2,3,3,3,Good,1.659553651,In,5502,0.111122053,0.689013622
10790580,2,3,3,3,Good,1.99954739,In,5502,0.087224203,0.777922649
10790721,2,3,3,3,Good,3.577436862,In,3066716,0.2230094,0.721024061
10790891,3,3,3,3,Good,3.042152461,In,3079009,0.120559495,0.783861861
10791437,3,3,3,3,Good,2.143035232,In,767036,0.143856462,0.541983177
10791905,3,3,3,3,Good,2.472071094,In,3079009,0.123438791,0.809994737
10792119,3,3,3,3,Good,2.58575687,In,3079009,0.114048617,0.777866115
10792383,3,3,3,3,Good,3.009057475,In,3079007,0.231765743,0.719574198
10792829,2,3,3,3,Good,2.969561074,In,3066715,0.254965172,0.746350649
10793105,2,3,3,3,Good,3.050257958,In,4115,0.162427732,0.767295351
10793371,3,3,3,3,Good,2.474072888,In,767036,0.077763967,0.80357722
10793417,2,3,3,3,Good,2.644048726,In,3034829,0.246930179,0.710511027
10793444,2,3,3,3,Good,2.390532318,In,3066718,0.215985793,0.696685094
10794195,2,3,3,3,Good,1.965293869,In,3089902,0.252129917,0.725703938
10801866,2,3,3,3,Good,1.984511737,In,3089902,0.294267911,0.619031916
10804464,2,3,3,3,Good,2.725785947,In,12442,0.181683107,0.762689065
10806708,2,3,3,3,Good,3.237422041,In,3066712,0.335497301,0.690881554
10806765,3,3,3,3,Good,2.304364135,In,6626,0.090397542,0.731820768
10807224,2,3,2,3,Good,3.424899892,In,3079007,0.097982827,0.896858594
10807320,2,3,3,3,Good,2.901764942,In,8344,0.315024436,0.557422881
10808295,3,3,3,3,Good,2.589225609,In,214768,0.208934663,0.720288681
10808615,2,3,3,3,Good,2.226910569,In,26391,0.311902609,0.7088148
10808997,2,3,3,3,Good,2.303425895,In,2391,0.264393495,0.712798711
10809778,3,3,3,3,Good,2.580439016,In,3079009,0.138924906,0.726288566
10810299,2,3,3,3,Good,2.226448394,In,202896,0.240877955,0.612197651
10810718,3,3,3,3,Good,3.309672668,In,3079009,0.167376733,0.727802581
10811012,3,3,3,3,Good,2.585447912,In,767036,0.103837546,0.765985657
10811409,2,3,3,3,Good,3.487614536,In,3066716,0.205643926,0.72641341
10812627,2,3,3,3,Good,2.989194708,In,3066716,0.113989337,0.846961032
10812909,2,3,3,3,Good,3.702206128,In,3079007,0.242464667,0.741904207
10813350,2,3,3,3,Good,2.385001921,In,202896,0.116993668,0.778271908
10813419,2,3,3,3,Good,3.064275246,In,4115,0.157364281,0.771396541
10813565,2,3,3,3,Good,2.972735187,In,202896,0.286223439,0.608878152
10813669,2,3,3,3,Good,2.104372295,In,24072,0.347515112,0.700710353
10814405,2,3,3,3,Good,3.230996496,In,12442,0.262038175,0.676435135
10815422,2,3,3,3,Good,3.361988151,In,30580,0.244323499,0.606058165
10815962,2,3,3,3,Good,2.968580868,In,4115,0.110888861,0.842000496
10816090,3,3,3,3,Good,2.555563202,In,41821,0.118771953,0.799375141
10816177,3,3,3,3,Good,2.830159708,In,23871,0.033932053,0.943588496
10816227,3,3,3,3,Good,3.486904999,In,4115,0.237220877,0.718501558
10816960,2,3,2,3,Good,3.403851212,In,100191,0.385845423,0.669874403
10816968,2,3,3,3,Good,3.076452951,In,3066715,0.204960417,0.737685971
10816971,2,3,3,3,Good,2.311959536,In,18725,0.380505172,0.588335183
10817044,2,3,2,3,Good,3.618102926,In,3079007,0.125887146,0.87629652
10817067,2,3,3,3,Good,3.749697154,In,4115,0.389140062,0.541034348
10817104,3,3,3,3,Good,3.060490109,In,4115,0.154056614,0.765739134
10817153,2,3,3,3,Good,2.911922376,In,3066716,0.123359754,0.820481203
10817738,2,3,3,3,Good,3.604532192,In,70897,0.358742943,0.654670929
10818461,2,3,3,3,Good,3.34581341,In,15854,0.270879591,0.652949376
10828189,3,3,3,3,Good,2.761187546,In,767036,0.154641233,0.545466003
10830261,3,3,3,3,Good,2.48100817,In,6626,0.092951943,0.750702808
10831309,2,3,3,3,Good,2.200013952,In,10708,0.166549051,0.545514582
10833898,2,3,3,3,Good,3.752543907,In,15854,0.341611932,0.619077582
10834356,2,3,3,3,Good,3.570289692,In,15854,0.266827164,0.698549549
10834593,3,3,3,3,Good,2.306360572,In,10708,0.162402914,0.564466052
10835543,3,3,3,3,Good,2.369122717,In,4115,0.165006789,0.730442982
10835876,2,3,3,3,Good,1.941864034,In,6626,0.064600064,0.868528056
10836887,2,3,3,3,Good,2.892889435,In,3066716,0.11634275,0.835117324
10837291,2,3,3,3,Good,3.359800352,In,15854,0.244250201,0.695133887
10837691,2,3,3,3,Good,1.8602123,In,5502,0.114915724,0.708937655
10837838,2,3,3,3,Good,2.004518185,In,5502,0.084931075,0.776880095
10838576,2,3,3,3,Good,3.540832204,In,100191,0.318764513,0.72381237
10838980,2,3,3,3,Good,2.049073182,In,2391,0.23496571,0.75215605
10839215,2,3,3,3,Good,1.850637669,In,2391,0.310425264,0.712196586
10839254,2,3,3,3,Good,2.202823891,In,10708,0.166291472,0.546332471
10839706,2,3,3,3,Good,2.233897095,In,5502,0.12634726,0.652226653
10839855,2,3,3,3,Good,3.577252331,In,3034829,0.29512017,0.664212045
10840710,3,2,3,3,Good,4.148011189,In,3079009,0.314866062,0.603132376
10840779,2,3,3,3,Good,1.955651763,In,6626,0.055755575,0.845474553
10840819,2,3,3,3,Good,3.626417253,In,3066718,0.250910963,0.742304455
10840916,2,3,3,3,Good,2.802896447,In,15854,0.24748036,0.669914739
10841413,3,3,3,3,Good,2.728994043,In,767036,0.144833493,0.571538227
10841416,3,3,3,3,Good,3.150096161,In,23871,0.105568479,0.770630958
10841944,2,3,3,3,Good,1.97313167,In,5502,0.088096389,0.761017051
10841985,2,3,2,3,Good,2.746604031,In,100191,0.365744521,0.706801662
10842133,2,3,3,3,Good,2.020671272,In,5502,0.120522772,0.731312461
10842322,2,3,3,3,Good,2.852161871,In,3047066,0.199297375,0.526437987
10844302,2,3,3,3,Good,2.774903319,In,202896,0.170243953,0.755120048
10851768,2,3,3,3,Good,2.675592276,In,202896,0.124411969,0.757891143
10852767,2,3,3,3,Good,1.954395305,In,5502,0.084178606,0.797785762
10854338,3,3,2,3,Good,2.982726585,In,3066715,0.28207209,0.700962311
10858096,3,3,3,3,Good,2.615401928,In,4115,0.097544726,0.864276218
10860929,2,3,3,3,Good,2.654690306,In,24072,0.325640799,0.662419737
10862227,2,3,3,3,Good,2.953938703,In,3089902,0.306062801,0.625974635
10862622,2,3,3,3,Good,2.209338387,In,6626,0.044296567,0.889896635
10863193,2,3,3,3,Good,2.304119962,In,12442,0.164487092,0.781160507
10863545,2,3,3,3,Good,3.513220336,In,3066712,0.371938247,0.635747927
10863657,2,3,3,3,Good,2.678362005,In,3079009,0.139825867,0.733145204
10863750,3,3,3,3,Good,2.784003799,In,3079009,0.077853092,0.883543334
10864115,3,3,3,3,Good,2.80424622,In,41821,0.076378586,0.859200382
10864434,2,3,3,3,Good,3.306532496,In,202896,0.226396207,0.590386487
10865063,3,3,3,3,Good,3.085342053,In,3079009,0.114980067,0.794379845
10868957,2,3,2,3,Good,3.643751274,In,100191,0.391155627,0.63230852
10872100,3,3,3,3,Good,2.538482379,In,41821,0.12635665,0.790898281
10872776,2,3,3,3,Good,3.628256261,In,70897,0.425696135,0.59940361
10874445,2,3,3,3,Good,2.292125438,In,10708,0.201547522,0.489404411
10874832,2,3,3,3,Good,3.271536014,In,3066715,0.36056838,0.573963935
10881029,2,3,3,3,Good,3.325222034,In,15854,0.325151002,0.619759405
10881256,2,3,3,3,Good,3.208354589,In,3066715,0.36398633,0.566229084
10882883,2,3,3,3,Good,3.414347997,In,3089902,0.35621441,0.650786878
10882994,3,3,3,3,Good,2.872265491,In,3079009,0.117960354,0.795328045
10883156,2,3,3,3,Good,3.54403598,In,100191,0.390370713,0.651275032
10883220,2,3,3,3,Good,3.692714147,In,100191,0.373735583,0.679540404
10883616,2,3,3,3,Good,3.50682119,In,3066718,0.209250489,0.763769065
10883811,2,3,3,3,Good,3.689695692,In,3079009,0.255133058,0.592953029
10884382,2,3,3,3,Good,3.696660678,In,3079009,0.256697889,0.589940808
10884418,3,3,3,3,Good,3.458890572,In,15854,0.223742891,0.699938351
10884870,2,3,3,3,Good,3.194068066,In,3066715,0.257304066,0.687705589
10885394,2,3,3,3,Good,3.140003016,In,3066715,0.266899427,0.683440925
10885525,2,3,3,3,Good,3.072966732,In,3066715,0.251210711,0.72111123
10885594,2,3,2,3,Good,3.392983196,In,100191,0.357495466,0.7037701
10885725,2,3,3,3,Good,3.153716251,In,3066715,0.171948035,0.805483035
10885756,2,3,3,3,Good,1.879284564,In,5502,0.092144073,0.761312222
10886482,3,3,3,3,Good,3.164298283,In,3079007,0.283300776,0.632975907
10886526,2,3,3,3,Good,2.532097755,In,30580,0.058365527,0.852831778
10892389,2,3,3,3,Good,3.621512755,In,4485134,0.40831758,0.606468867
10894201,2,3,3,3,Good,2.649364988,In,70897,0.342762608,0.662728985
10894431,2,3,3,3,Good,2.101831331,In,6626,0.001021547,0.997606272
10894460,3,3,3,3,Good,3.233671236,In,3079009,0.138216988,0.76178472
10895539,2,3,3,3,Good,2.697902427,In,3079007,0.402186783,0.508538451
10895674,3,3,3,3,Good,3.071461712,In,3079009,0.117276007,0.789194028
10896378,2,3,3,3,Good,3.144130858,In,3079009,0.109272978,0.817121091
10949647,2,3,3,3,Good,2.198683168,In,5502,0.114727977,0.67601157
10974399,3,3,3,3,Good,2.574814966,In,3047067,0.097408204,0.78506489
11001743,3,3,3,3,Good,2.588950222,In,3047067,0.097338558,0.786992841
11070929,3,3,3,3,Good,2.517545466,In,3079009,0.123867876,0.763135015
11082115,3,3,3,3,Good,2.604851337,In,3047066,0.104862217,0.71946789
11735526,3,3,3,3,Good,2.353991771,In,6626,0.107013656,0.705254724
11826967,3,3,3,3,Good,2.480969391,In,6626,0.092944145,0.750734138
11952595,3,3,3,3,Good,2.488728158,In,767036,0.105597777,0.761150989
11952695,3,3,3,3,Good,2.438883145,In,6626,0.08581157,0.784734695
12069730,3,3,3,3,Good,2.432898438,In,6626,0.085033718,0.789569609
12270581,3,3,3,3,Good,2.371308242,In,6626,0.088790333,0.761609411
12270586,3,3,3,3,Good,2.30514407,In,6626,0.085258966,0.798663258
12297436,2,3,3,3,Good,2.473393405,In,5502,0.114175097,0.699120811
12299378,3,3,3,3,Good,2.393308994,In,6626,0.090725778,0.744926835
12337645,2,3,3,3,Good,2.047480249,In,6626,0.066808978,0.850993939
12337646,3,3,3,3,Good,2.208295038,In,6626,0.101904983,0.719509821
12411069,2,3,3,3,Good,3.292005374,In,3079009,0.13502039,0.782507525
12411071,2,3,2,3,Good,1.95952401,In,18725,0.369315668,0.560908559
12411073,2,3,3,3,Good,3.768042306,In,3079007,0.20323645,0.767050931
12411078,2,3,3,3,Good,3.442265705,In,26391,0.404398155,0.718973589
12510742,2,3,3,3,Good,1.825466156,In,70897,0.284577442,0.731676816
12627544,2,3,3,3,Good,2.023966218,In,24072,0.237579191,0.808298974
12966109,3,3,3,3,Good,3.517850496,In,100191,0.305793352,0.746071986
13007252,3,3,3,3,Good,2.925634647,In,3047066,0.038902344,0.90925049
13364457,2,3,3,3,Good,3.805398948,In,3066718,0.338712309,0.584294561
13408846,2,3,3,3,Good,3.283910697,In,4115,0.293395723,0.600712125
13431772,2,3,3,3,Good,2.640673755,In,24072,0.310560679,0.692052894
13505440,2,3,3,3,Good,3.048947481,In,3034829,0.304337398,0.683357997
13643757,2,3,2,3,Good,3.700303123,In,3066715,0.369321711,0.65857485
13668661,2,3,2,3,Good,3.273781126,In,100191,0.382816456,0.65789834
13725443,2,3,3,3,Good,2.480651682,In,70897,0.427659901,0.67819969
13955188,2,3,3,3,Good,2.044367055,In,70897,0.366425345,0.639913094
13981205,2,3,3,3,Good,2.305176501,In,24072,0.349380416,0.619061191
13981208,2,3,3,3,Good,2.10207444,In,2391,0.36627962,0.64625968
14010418,2,3,3,3,Good,3.391886965,In,3034829,0.222296703,0.705524402
14147521,3,3,3,3,Good,2.498198883,In,3079009,0.126685346,0.75547441
14419775,2,3,3,3,Good,1.99838908,In,30580,0.203022156,0.660289354
14439095,2,3,3,3,Good,2.126283701,In,6626,0.011052373,0.974101668
14512870,2,3,2,3,Good,2.130251216,In,18725,0.316982059,0.612603745
14532803,3,3,3,3,Good,3.065126361,In,3079009,0.118433057,0.786849523
14751808,2,3,3,3,Good,3.608564401,In,4115,0.242772809,0.655789177
14751809,2,3,3,3,Good,3.146921125,In,3079009,0.109175095,0.818232858
14848721,2,3,3,3,Good,3.707678622,In,4115,0.267997391,0.640102832
14848724,2,3,3,3,Good,2.739722056,In,15854,0.093597758,0.852287665
15076663,2,3,3,3,Good,3.131956901,In,3066718,0.209033505,0.71956485
15353045,2,3,3,3,Good,3.245752672,In,3066718,0.192645178,0.770164378
15353047,2,3,3,3,Good,3.270067749,In,15854,0.191729858,0.796819902
15683296,2,3,3,3,Good,3.201012325,In,3066718,0.195982016,0.758617219
15752805,2,3,3,3,Good,3.75347111,In,3079007,0.265613292,0.746726767
15869155,2,3,3,3,Good,3.341380323,In,3066718,0.192472624,0.767417629
15870389,2,3,3,3,Good,2.626836485,In,15854,0.060547721,0.911140039
16226213,2,3,3,3,Good,2.968558741,In,3034829,0.140282374,0.824654361
16645595,2,3,3,3,Good,3.707678622,In,4115,0.267997391,0.640102832
16645596,2,3,3,3,Good,2.844950946,In,4115,0.072787276,0.912739214
17765065,2,3,3,3,Good,2.994169408,In,3066716,0.138564078,0.781247135
17769047,2,3,3,3,Good,2.618693053,In,15854,0.127350061,0.805278529
17790998,2,3,3,3,Good,2.884987018,In,4115,0.073635716,0.904583341
17814386,2,3,3,3,Good,2.765864283,In,15854,0.090346722,0.863171613
17843493,2,3,3,3,Good,3.030632807,In,3034829,0.174443612,0.776432449
17914583,2,3,3,3,Good,3.771662458,In,3079007,0.263940356,0.749791891
17979943,2,3,3,3,Good,3.213135263,In,3066718,0.204788248,0.73862399
17991644,2,3,3,3,Good,2.560048427,In,15854,0.091481713,0.883275236
18172654,2,3,3,3,Good,3.351246112,In,15854,0.183269583,0.823223851
18172674,2,3,3,3,Good,3.092706873,In,3066718,0.213300396,0.710698094
18178006,3,3,3,3,Good,3.142079262,In,3079009,0.149389136,0.739938403
18185335,2,3,3,3,Good,3.485214756,In,15854,0.378961041,0.590633564
18327845,2,2,2,2,Moderate,3.887610301,In,3079007,0.185628857,0.793090603
18355902,2,2,3,2,Moderate,0.857883548,In,18725,0.196936647,0.731506385
18364625,2,2,3,2,Moderate,3.913490698,In,100191,0.355795649,0.682880175
18459632,2,2,3,2,Moderate,3.90321723,In,202896,0.419092325,0.505863438
18459635,2,2,3,2,Moderate,0.914459315,In,24072,0.25207696,0.772781851
18515469,2,2,2,2,Moderate,4.122444287,In,4485134,0.453555421,0.631180918
18522616,2,1,3,2,Moderate,4.550468954,In,3079007,0.337581156,0.679682892
18539604,2,2,3,2,Moderate,0.830979405,In,6785,0.337639786,0.586442775
18683124,2,2,3,2,Moderate,4.267867671,In,36713,0.346003617,0.500178414
18690720,2,2,2,2,Moderate,3.85606471,In,70897,0.424128563,0.655314931
18716673,2,1,2,2,Moderate,4.603115467,In,4485134,0.400562226,0.620116466
18721173,2,1,2,2,Moderate,4.603115467,In,4485134,0.400562226,0.620116466
18724647,2,1,2,2,Moderate,4.741226315,In,4485134,0.478501393,0.564425129
18785338,2,1,2,2,Moderate,4.741226315,In,4485134,0.478501393,0.564425129
