Table S8. The PRI result of 1909 true external FCOCs using the optimal Rat-QSTR model,,,,,,,,,,
CID,Score(MAE-LOO),Score(Proximity Train YObs Mean),Score(Similarity based AD),CompositeScore,PredictionQuality,YPred(Test),AD status,Closest Training Compound,Euclidean Distance,Generalized Jaccard Coeff.
10792853,2,3,3,3,Good,1.933845694,In,33,0.095935268,0.857601073
10793143,2,3,3,3,Good,2.281483722,In,3,0.171738841,0.80063522
10793382,3,2,1,3,Good,3.648873196,Outside AD,91,0.354245934,0.666052683
10793873,2,3,3,3,Good,2.72060477,In,47,0.347882421,0.611861119
10793890,2,3,3,3,Good,1.803497918,In,26,0.093674939,0.849868768
10794144,2,3,3,3,Good,1.79259075,In,69,0.162462238,0.789270688
10794766,2,3,2,3,Good,2.377935528,In,8,0.435962071,0.250984546
10800304,2,3,3,3,Good,2.462321159,In,8,0.217722606,0.64827743
10806215,3,3,3,3,Good,2.831088196,In,47,0.220211833,0.779011462
10806463,2,3,3,3,Good,3.384198275,In,36,0.396663427,0.420873756
10807116,3,3,3,3,Good,2.96011978,In,51,0.308858157,0.73515658
10807507,2,3,3,3,Good,2.500978111,In,6,0.127375416,0.763652973
10809054,2,3,3,3,Good,2.4924745,In,19,0.201988814,0.77426767
10809073,2,3,3,3,Good,2.632100826,In,79,0.111338937,0.833087082
10809772,2,3,1,3,Good,3.017382589,Outside AD,91,0.16218954,0.818771587
10810513,3,2,1,3,Good,3.674333623,Outside AD,63,0.62663012,0.34937363
10811382,3,3,3,3,Good,2.557476672,In,10,0.221098863,0.769059971
10811655,2,3,3,3,Good,2.41298075,In,31,0.207419081,0.769106777
10812631,2,3,3,3,Good,2.866105282,In,1,0.170175261,0.847477601
10813243,2,3,3,3,Good,2.109808068,In,8,0.264945251,0.452379316
10813595,2,3,3,3,Good,3.043440332,In,37,0.268627194,0.723152899
10813629,3,3,3,3,Good,2.749953376,In,78,0.125113884,0.877975931
10813683,2,3,3,3,Good,2.936566721,In,37,0.227388797,0.723782034
10814601,3,3,3,3,Good,2.45129997,In,79,0.155858155,0.825233801
10815531,2,3,3,3,Good,2.06791971,In,4,0.096066784,0.88790359
10815661,2,3,3,3,Good,3.256762347,In,1,0.248388906,0.741938487
10816314,2,3,3,3,Good,2.304791024,In,79,0.122362257,0.867166472
10816729,2,3,3,3,Good,2.005549413,In,46,0.049271586,0.91586661
10817302,3,3,3,3,Good,1.624118861,In,22,0.242490614,0.723582844
10817590,2,3,3,3,Good,3.432163122,In,56,0.353613878,0.769367244
10818230,3,3,3,3,Good,1.858977061,In,46,0.108816892,0.871565006
10818708,2,3,3,3,Good,2.436452663,In,79,0.102866482,0.878187977
10818709,3,3,3,3,Good,2.52730573,In,78,0.222715708,0.74125608
10829187,2,3,3,3,Good,2.302056084,In,10,0.224318103,0.786609173
10830265,2,3,3,3,Good,2.171161194,In,59,0.141944599,0.757032095
10830985,2,3,3,3,Good,2.422365262,In,79,0.181032397,0.799622017
10831150,2,3,3,3,Good,2.439442876,In,79,0.15343966,0.826939603
10832307,2,3,3,3,Good,2.994567105,In,79,0.20618695,0.726288357
10833633,2,3,3,3,Good,3.32802926,In,55,0.297849613,0.524066928
10834146,2,3,3,3,Good,2.989897097,In,70,0.262508795,0.500130604
10835011,3,3,3,3,Good,2.862817284,In,49,0.159759057,0.711887433
10835134,3,3,3,3,Good,1.749925843,In,4,0.06979631,0.920682622
10835175,2,3,3,3,Good,2.666218637,In,70,0.289669673,0.654048818
10836172,3,3,2,3,Good,2.461016044,In,63,0.304201936,0.654088453
10836580,2,3,3,3,Good,2.839086088,In,49,0.239941729,0.553002369
10837417,2,3,3,3,Good,2.87613867,In,44,0.195668033,-0.082116266
10837805,3,3,2,3,Good,3.001185923,In,63,0.233650887,0.750984774
10837975,2,3,3,3,Good,2.943152016,In,44,0.284448305,-0.559976003
10838237,2,3,3,3,Good,1.602182059,In,1,0.170843087,0.82462957
10838979,3,3,3,3,Good,1.524978739,In,3,0.19300247,0.757286039
10839097,2,3,3,3,Good,2.597451499,In,78,0.17827403,0.818474822
10839754,2,3,3,3,Good,2.44368556,In,79,0.092437027,0.919573246
10839955,2,3,3,3,Good,1.978931373,In,13,0.078141049,0.646670996
10840471,3,3,3,3,Good,2.478047685,In,80,0.273698247,0.71025953
10840557,2,3,3,3,Good,2.966864649,In,79,0.17903535,0.786670862
10840687,2,3,3,3,Good,3.155434099,In,55,0.277155814,0.628269073
10840780,3,3,3,3,Good,2.084238807,In,46,0.222750403,0.782808978
10840963,2,3,3,3,Good,2.929149578,In,44,0.182339842,0.252584652
10841163,2,3,3,3,Good,3.04573082,In,49,0.222371055,0.535571683
10841556,2,3,3,3,Good,2.397720641,In,79,0.114528472,0.876357023
10841636,2,3,3,3,Good,2.913644582,In,59,0.269594206,0.556473335
10841730,3,3,3,3,Good,2.898584352,In,79,0.139418667,0.835242613
10842035,2,3,3,3,Good,2.646959071,In,59,0.167499592,0.726623348
10853141,2,3,3,3,Good,2.771092618,In,55,0.199679452,0.695308602
10854769,3,3,2,3,Good,2.752109419,In,63,0.196814346,0.756085889
10858891,3,3,3,3,Good,1.837313798,In,4,0.106148073,0.902907345
10861317,2,3,1,3,Good,3.026299875,Outside AD,91,0.370668616,0.685055474
10862422,2,3,3,3,Good,3.312711103,In,1,0.275920954,0.712041765
10863286,2,3,3,3,Good,2.970258246,In,56,0.202759215,0.846417603
10863738,3,3,3,3,Good,1.549535849,In,4,0.228980602,0.759156497
10864258,2,3,3,3,Good,1.591513621,In,69,0.235512035,0.749712184
10865067,3,3,3,3,Good,1.676035391,In,22,0.238975225,0.731577792
10865275,3,3,3,3,Good,1.65266701,In,4,0.237523941,0.73003267
10865286,2,3,3,3,Good,1.88896677,In,46,0.244540989,0.672176825
10865617,3,3,3,3,Good,1.550136747,In,30,0.230688197,0.747291792
10869333,2,3,2,3,Good,2.566428002,In,91,0.31144742,0.769300923
10869689,2,3,3,3,Good,2.124086221,In,10,0.198739958,0.732086934
10871480,2,3,3,3,Good,2.51391153,In,79,0.162947921,0.81890558
10871661,2,3,3,3,Good,2.015105139,In,46,0.056297735,0.920921245
10871718,2,3,3,3,Good,2.064714919,In,12,0.146006505,0.757078144
10872512,2,3,3,3,Good,2.849899695,In,12,0.246968618,0.622712224
10872792,2,3,3,3,Good,2.238001462,In,49,0.088027941,0.819932182
10873119,2,3,3,3,Good,1.905792389,In,10,0.118574995,0.868547735
10873391,2,3,2,3,Good,2.754319679,In,91,0.402809537,0.621416313
10873765,2,3,3,3,Good,2.516299434,In,12,0.260253308,0.528511484
10874466,2,3,3,3,Good,1.550327413,In,10,0.176527034,0.851158056
10875758,3,3,3,3,Good,1.734947774,In,10,0.210816629,0.729929729
10875861,2,3,3,3,Good,2.523433381,In,79,0.060071458,0.927351059
10881324,2,3,3,3,Good,1.74339124,In,4,0.105244162,0.881093546
10882209,2,3,3,3,Good,2.823196745,In,34,0.156467934,0.86653177
10882561,2,3,3,3,Good,3.059698928,In,19,0.247655319,0.773078825
10883743,2,3,3,3,Good,3.145099681,In,80,0.332972569,0.741636816
10884005,2,3,3,3,Good,3.16740425,In,55,0.29857752,0.556972673
10884691,2,3,3,3,Good,3.25170835,In,58,0.396047157,0.648413562
10884785,2,3,3,3,Good,2.681704737,In,70,0.198517337,0.714375405
10885040,2,3,3,3,Good,2.465129003,In,70,0.095492714,0.862719308
10885663,2,3,3,3,Good,2.554662037,In,70,0.092529824,0.870761556
10886609,3,3,3,3,Good,1.444645012,In,62,0.224568357,0.765972514
10887150,2,3,3,3,Good,1.816060252,In,10,0.24981722,0.719752632
10892452,2,3,3,3,Good,1.862657368,In,46,0.242121302,0.686553733
10893425,2,3,3,3,Good,2.741345893,In,49,0.161386349,0.55006636
10895121,3,3,3,3,Good,1.859067197,In,57,0.059724609,0.925751986
10895235,3,3,3,3,Good,2.802541149,In,34,0.196683348,0.803146186
10895354,3,3,3,3,Good,2.703025698,In,80,0.206410332,0.793787694
10895366,2,3,3,3,Good,2.151056013,In,70,0.233865911,0.723899255
10895926,2,3,3,3,Good,3.585686911,In,79,0.288810588,0.713278024
10896522,3,3,3,3,Good,2.12613195,In,49,0.303058633,0.515771273
10907984,2,3,3,3,Good,2.517634776,In,59,0.178895921,0.655224236
10915937,3,3,1,3,Good,3.455947772,Outside AD,63,0.407955646,0.56315077
10917870,2,3,3,3,Good,3.219224925,In,80,0.237211657,0.73439765
10940226,2,3,3,3,Good,2.591084649,In,1,0.236144703,0.795101441
10974311,2,3,3,3,Good,2.719875629,In,80,0.193802009,0.805156926
10981890,2,3,3,3,Good,2.538823373,In,3,0.228940486,0.768953817
10996158,2,3,3,3,Good,2.342555114,In,1,0.346485118,0.705789407
11035837,3,3,3,3,Good,1.826858631,In,11,0.261087607,0.66493242
11091825,3,3,3,3,Good,1.608754439,In,3,0.207241195,0.751035753
11123962,2,3,3,3,Good,1.491813295,In,3,0.372651538,0.659815759
11443057,2,3,3,3,Good,1.688037099,In,3,0.333204673,0.653736693
11474776,2,3,3,3,Good,2.894629761,In,80,0.326242827,0.655087163
11552959,3,3,3,3,Good,2.868594546,In,80,0.195922861,0.789988055
11718506,2,3,3,3,Good,2.000011505,In,33,0.251749026,0.692052262
11952594,3,3,3,3,Good,2.237460326,In,78,0.202407243,0.790108982
11952648,2,3,3,3,Good,2.515920075,In,78,0.129923428,0.870974517
11962432,3,3,3,3,Good,2.091868615,In,78,0.24576599,0.7335671
11962602,3,3,3,3,Good,2.309667235,In,46,0.22985555,0.740730346
12010410,2,3,1,3,Good,3.551984756,Outside AD,91,0.45089699,0.569007334
12270580,2,3,3,3,Good,3.615478972,In,80,0.347694137,0.659785181
12270582,2,3,3,3,Good,2.701794607,In,78,0.188479504,0.791409897
12270588,2,3,3,3,Good,2.826828771,In,72,0.233736373,0.7974973
12337637,2,3,3,3,Good,2.705016734,In,79,0.133744313,0.860036289
12337644,2,3,3,3,Good,2.814131124,In,72,0.173317997,0.850895903
12411067,2,3,1,3,Good,2.678992875,Outside AD,91,0.393186861,0.601339367
12510740,2,3,3,3,Good,2.264706181,In,44,0.200914521,-0.308287406
12537775,2,3,3,3,Good,3.269071814,In,1,0.257624574,0.730144295
12545293,2,3,3,3,Good,1.737298469,In,10,0.141960923,0.830662088
12627543,2,3,3,3,Good,1.519017998,In,10,0.142995188,0.896458159
12924739,3,3,3,3,Good,2.009377289,In,10,0.266999206,0.665428563
12967693,2,3,3,3,Good,1.835893973,In,54,0.170895633,0.813677804
13151324,2,3,3,3,Good,1.730350194,In,31,0.193981027,0.794210225
13151326,2,3,3,3,Good,3.070523023,In,34,0.191726339,0.83536232
13291760,2,3,3,3,Good,3.143646999,In,34,0.187666077,0.840851699
13408847,3,3,3,3,Good,3.279132461,In,34,0.270169516,0.759003739
13408851,2,3,3,3,Good,2.039942569,In,33,0.266985381,0.614350163
13431771,2,3,3,3,Good,2.310950552,In,1,0.229696415,0.795536977
13505423,2,3,3,3,Good,2.522413521,In,1,0.199740448,0.836792332
13505432,2,3,3,3,Good,1.98248564,In,56,0.350134992,0.725092369
13505443,3,3,3,3,Good,2.218949484,In,3,0.269430277,0.712856055
13505492,2,3,3,3,Good,2.633547464,In,59,0.201971607,0.65787776
13570327,2,3,3,3,Good,2.403839926,In,55,0.107557383,0.854212591
13633917,3,3,1,3,Good,2.745162799,Outside AD,51,0.488105106,0.59951828
13643752,3,3,2,3,Good,2.700954814,In,47,0.406640054,0.670019476
13709842,3,3,2,3,Good,2.84583266,In,63,0.431611562,0.52268668
13782272,3,3,3,3,Good,1.685578211,In,4,0.243336675,0.71297252
13827739,2,3,3,3,Good,1.911434946,In,4,0.229414414,0.752788064
13827740,2,3,3,3,Good,3.214578482,In,6,0.34313558,0.513327469
13827741,2,3,3,3,Good,2.561201297,In,6,0.246040608,0.691983701
13827742,3,3,3,3,Good,1.924055044,In,10,0.293206974,0.642462596
13827744,2,3,3,3,Good,1.856858029,In,69,0.138373112,0.832155244
13827747,3,3,3,3,Good,2.044302559,In,12,0.088530235,0.855024892
13839658,3,3,3,3,Good,1.860887227,In,46,0.084099642,0.885361882
13907618,2,3,3,3,Good,2.009314632,In,4,0.133475198,0.832959166
14008173,2,3,3,3,Good,2.392210179,In,56,0.354287249,0.69013416
14010416,2,3,3,3,Good,1.868967435,In,3,0.132782123,0.87850223
14031446,2,3,3,3,Good,1.851872399,In,4,0.146788984,0.814633183
14032485,2,3,3,3,Good,2.727785896,In,51,0.375285354,0.644805115
14032486,3,3,3,3,Good,2.249743822,In,72,0.421399772,0.662568397
14121742,2,3,3,3,Good,2.095169934,In,70,0.24014893,0.591414359
14243253,3,3,3,3,Good,2.446423421,In,12,0.271912714,0.575362489
14401888,3,3,3,3,Good,1.623141527,In,4,0.23352379,0.737513682
14419658,3,3,3,3,Good,1.596392687,In,4,0.23094771,0.744925518
14453170,2,3,3,3,Good,2.281624279,In,70,0.189853121,0.743071721
14512871,2,3,3,3,Good,2.749161469,In,19,0.267731835,0.704935399
14534038,2,3,3,3,Good,2.756841964,In,80,0.17712189,0.838221079
14598624,2,3,3,3,Good,2.900709432,In,80,0.320083196,0.722275375
14618226,2,3,3,3,Good,2.50221464,In,3,0.212584276,0.797465426
14619014,2,3,3,3,Good,2.953892228,In,80,0.328159643,0.738884886
14721515,2,3,3,3,Good,2.824044494,In,3,0.356606798,0.645778465
14751805,2,3,3,3,Good,2.413099534,In,79,0.1697053,0.810638555
14848719,2,3,3,3,Good,2.21481666,In,19,0.373890442,0.672357548
14848720,2,3,3,3,Good,3.245019765,In,72,0.145373013,0.903847308
14848723,2,3,3,3,Good,2.110075172,In,3,0.291174936,0.737867764
15176907,3,3,3,3,Good,3.090789201,In,80,0.324581347,0.688939619
15250469,2,3,3,3,Good,2.565766676,In,36,0.368517093,0.585330124
15250540,2,3,3,3,Good,3.596221768,In,80,0.375184873,0.626993064
15250560,3,3,3,3,Good,3.401833247,In,34,0.330210547,0.775628609
15353044,2,3,3,3,Good,3.007459946,In,80,0.310462593,0.729159906
15407961,2,3,3,3,Good,2.940228518,In,51,0.378692253,0.642378583
15606735,2,3,3,3,Good,3.059650708,In,34,0.071256854,0.950939706
15752804,2,3,3,3,Good,3.228302326,In,72,0.134432808,0.918751099
15869148,2,3,3,3,Good,2.843267446,In,19,0.315919848,0.66388491
15994514,2,3,3,3,Good,2.293120005,In,19,0.157918537,0.820037675
16084950,2,3,3,3,Good,2.293548118,In,19,0.297733908,0.726603987
16226212,2,3,3,3,Good,2.818827632,In,1,0.332273046,0.748342983
16273880,2,3,3,3,Good,2.403676185,In,79,0.089661736,0.89734323
16481605,2,3,3,3,Good,1.954628404,In,56,0.346126767,0.732987113
16645593,2,3,1,3,Good,3.472594198,Outside AD,63,0.474428709,0.504637153
16645594,3,3,3,3,Good,2.956853541,In,79,0.204868987,0.788059554
16645658,2,3,3,3,Good,2.59972251,In,79,0.148875272,0.82539753
17297009,2,3,3,3,Good,2.71885621,In,80,0.22261798,0.769992135
17297010,2,3,3,3,Good,2.000348397,In,59,0.265362041,0.637650908
17297011,2,3,3,3,Good,2.186418489,In,10,0.175114094,0.787253174
17297012,2,3,3,3,Good,2.212125651,In,10,0.194240088,0.755619815
17297013,2,3,3,3,Good,2.114573874,In,10,0.169661819,0.807190651
17297014,2,3,3,3,Good,2.020123557,In,10,0.130221395,0.837447304
17607517,2,3,1,3,Good,3.625125945,Outside AD,1,0.432479792,0.646565128
17765055,2,3,3,3,Good,2.207151291,In,49,0.115772546,0.785835311
17765062,2,3,3,3,Good,2.592342627,In,80,0.267310973,0.733118205
17765066,2,3,3,3,Good,3.054959414,In,79,0.160224755,0.858049146
17765071,2,3,3,3,Good,2.918251859,In,47,0.18136369,0.847005096
17765091,2,3,3,3,Good,3.586634628,In,79,0.292195917,0.710073123
17778353,2,3,3,3,Good,1.660782322,In,8,0.147673409,0.700689959
17778369,2,3,3,3,Good,2.09592022,In,59,0.251219785,0.651243636
17792405,2,3,3,3,Good,2.35833149,In,49,0.237055778,0.44094282
17792410,3,3,3,3,Good,2.155298272,In,12,0.225776395,0.679636414
17797176,3,3,3,3,Good,2.261272067,In,72,0.213462937,0.794298212
17843498,3,2,3,3,Good,3.887107598,In,47,0.317487139,0.769729035
18172662,2,3,3,3,Good,2.180010845,In,37,0.133165748,0.867288614
18327850,2,3,3,3,Good,2.351657309,In,79,0.091896419,0.895182086
18327862,2,3,3,3,Good,2.578696857,In,79,0.035987221,0.954959927
18327866,2,3,3,3,Good,2.010486155,In,49,0.217251183,0.522242538
18361636,2,3,3,3,Good,2.14281811,In,33,0.06239481,0.890848238
18401315,2,3,3,3,Good,1.713455271,In,10,0.103228866,0.900546616
18417504,3,3,3,3,Good,2.241990547,In,12,0.217832898,0.687564943
18432304,2,3,3,3,Good,2.314940054,In,70,0.217167476,0.638490368
18510120,2,3,3,3,Good,1.785081706,In,10,0.048989197,0.953736566
18515461,2,3,3,3,Good,2.143254858,In,31,0.282834782,0.653277593
18515463,2,3,3,3,Good,1.907685853,In,31,0.221242413,0.711128469
18515464,2,3,3,3,Good,1.923309534,In,10,0.242768246,0.72607236
18515534,2,3,3,3,Good,1.807454723,In,31,0.177196211,0.778948422
18522620,2,3,1,3,Good,2.954163734,Outside AD,44,0.291651911,-0.576162488
18522626,2,3,3,3,Good,2.403406201,In,49,0.253788608,0.35488916
18615995,2,3,3,3,Good,1.959730048,In,31,0.128407569,0.831110446
18619997,2,3,3,3,Good,1.918858909,In,31,0.164998506,0.779382131
18704197,2,3,3,3,Good,1.741377926,In,69,0.21205142,0.811300974
18710895,2,3,3,3,Good,2.111991383,In,59,0.248334255,0.667100134
18731167,2,3,3,3,Good,1.804799445,In,10,0.250633784,0.720259555
18782863,2,3,3,3,Good,1.957859574,In,31,0.111569629,0.873775437
18782894,2,3,3,3,Good,2.021868977,In,78,0.26590513,0.718080539
18793673,2,3,1,3,Good,2.943779722,Outside AD,44,0.340650538,-2.300778521
18947814,2,3,3,3,Good,2.748387663,In,1,0.267151532,0.769140054
18956392,2,3,3,3,Good,3.077026268,In,1,0.228881069,0.795678929
18956394,3,3,1,3,Good,2.850726454,Outside AD,12,0.394654536,0.444954027
18957587,2,3,3,3,Good,2.979264536,In,1,0.200171819,0.851272675
18995614,3,3,3,3,Good,3.004067601,In,51,0.341578332,0.631361154
18995615,2,3,3,3,Good,2.884720809,In,56,0.198077437,0.850424344
18995616,2,3,3,3,Good,3.201119852,In,72,0.131209589,0.925105856
18995618,3,3,3,3,Good,2.495613432,In,79,0.099903783,0.886975299
18996639,2,3,3,3,Good,2.446452113,In,1,0.122807414,0.868354533
19010642,2,3,3,3,Good,2.90012794,In,80,0.195919144,0.796330702
19070378,2,3,3,3,Good,2.580559117,In,13,0.209739405,0.374423245
19070382,2,3,3,3,Good,2.772787049,In,12,0.203059154,0.704384278
19070384,2,3,3,3,Good,3.348827312,In,1,0.260102451,0.723437519
19088388,2,3,3,3,Good,2.11080518,In,79,0.107051818,0.883082704
19092019,2,3,1,3,Good,2.987288778,Outside AD,91,0.318942872,0.721167681
19092021,2,3,3,3,Good,2.532402795,In,72,0.166452386,0.86650788
19092022,2,3,3,3,Good,2.057082311,In,10,0.243888919,0.756105148
19099802,2,3,3,3,Good,3.104226667,In,70,0.177469261,0.636759259
19133378,2,3,3,3,Good,2.219793802,In,70,0.203390357,0.652141709
19133379,2,3,3,3,Good,2.906612462,In,70,0.270618669,0.582110346
19133380,3,3,3,3,Good,1.622448415,In,4,0.234234974,0.733457686
19133382,3,3,3,3,Good,1.643703205,In,4,0.02994699,0.965689992
19133384,2,3,3,3,Good,1.841601422,In,31,0.197080779,0.758694701
19133385,2,3,3,3,Good,3.439732625,In,78,0.242454434,0.714532472
19349612,2,3,3,3,Good,3.395455244,In,79,0.217241984,0.80356678
19366135,2,3,3,3,Good,2.107008648,In,10,0.21850663,0.771692346
19366138,3,3,2,3,Good,2.582156133,In,63,0.153720477,0.832262615
19366141,3,2,3,3,Good,4.112259128,In,63,0.405040988,0.601056171
19366148,2,3,3,3,Good,2.042419398,In,70,0.339725875,0.618103891
19366153,2,3,3,3,Good,2.226544787,In,70,0.244288857,0.698384507
19366155,3,3,2,3,Good,3.250532126,In,63,0.309213126,0.613726893
19366169,2,3,3,3,Good,2.529779997,In,13,0.293318068,0.11899933
19366171,2,3,3,3,Good,2.31480638,In,6,0.12065682,0.801165156
19366176,2,3,3,3,Good,3.065195305,In,1,0.239823473,0.792616623
19366177,2,3,3,3,Good,2.546936427,In,79,0.025730982,0.96522408
19366195,2,3,3,3,Good,3.462776948,In,6,0.378004508,0.418360546
19366203,2,3,3,3,Good,2.718454865,In,72,0.198002304,0.834034518
19366207,2,3,3,3,Good,2.623777885,In,49,0.322025082,0.543289399
19366213,3,3,3,3,Good,2.424143437,In,72,0.190743067,0.823410064
19366222,2,3,3,3,Good,2.305398698,In,78,0.197926241,0.771570736
19366225,2,3,3,3,Good,2.086306982,In,4,0.107086845,0.87559545
19366226,3,3,3,3,Good,3.392094404,In,49,0.256694676,0.509982741
19366230,3,3,3,3,Good,3.622190993,In,47,0.262936194,0.800253254
19366233,2,3,3,3,Good,2.268942579,In,59,0.064982144,0.871608879
19366234,2,3,3,3,Good,1.836242031,In,4,0.213856776,0.807705342
19377165,3,3,3,3,Good,2.645850551,In,80,0.157123781,0.836858936
19378367,2,3,3,3,Good,2.211173988,In,1,0.116876746,0.878881808
19428442,2,3,3,3,Good,2.248390654,In,1,0.165008422,0.840493029
19431362,2,3,3,3,Good,2.461499348,In,1,0.119168478,0.869993798
19598225,2,3,3,3,Good,2.330275628,In,1,0.061505709,0.935307859
19598227,2,3,3,3,Good,2.251358713,In,1,0.077019291,0.917126557
19710934,2,3,3,3,Good,2.397641516,In,79,0.114599748,0.876280704
19710936,2,3,3,3,Good,2.409332371,In,79,0.104676223,0.89081384
19710941,2,3,3,3,Good,2.35236918,In,79,0.139444952,0.861834495
19710943,2,3,3,3,Good,2.116482834,In,33,0.059012165,0.903902028
19710944,2,3,3,3,Good,2.91049497,In,44,0.288397575,-0.014480316
19738350,2,3,3,3,Good,2.808672728,In,1,0.239593915,0.79892229
19739464,3,2,3,3,Good,3.952305553,In,87,0.388077259,0.519791664
19758721,2,3,3,3,Good,3.217775375,In,55,0.274784081,0.6322118
19777095,2,3,3,3,Good,3.3510113,In,1,0.275108919,0.772337669
19786005,2,3,3,3,Good,3.073113567,In,80,0.141586146,0.856359012
19786009,3,3,3,3,Good,1.983863135,In,4,0.219858553,0.782104689
19789192,2,3,3,3,Good,2.588688122,In,79,0.013927279,0.983403899
19802957,2,3,3,3,Good,2.88425769,In,55,0.153321188,0.816495028
19825579,2,3,3,3,Good,2.359375337,In,33,0.235220911,0.730957195
19825585,2,3,3,3,Good,2.932974013,In,78,0.133890131,0.855586924
19825593,2,3,3,3,Good,2.291043356,In,1,0.110909563,0.893890059
19847270,3,3,3,3,Good,2.162202496,In,46,0.222838261,0.777763594
19856932,2,3,3,3,Good,2.341887592,In,1,0.140411986,0.881047599
19871381,3,3,3,3,Good,1.97701783,In,4,0.2205252,0.779314814
19873557,2,3,3,3,Good,2.901292286,In,80,0.157710389,0.849267562
19880497,2,3,3,3,Good,2.485975999,In,79,0.065250508,0.922375051
19890132,3,3,3,3,Good,1.979471868,In,4,0.2115682,0.80412553
19892662,3,3,3,3,Good,2.005998203,In,4,0.227160035,0.76591227
19899539,2,3,3,3,Good,2.294369163,In,1,0.104259156,0.900647069
19899933,2,3,3,3,Good,2.447051881,In,6,0.233971148,0.757929312
19913378,2,3,3,3,Good,3.146272587,In,78,0.260769117,0.737217486
19913381,2,3,3,3,Good,2.350610007,In,33,0.235146178,0.740168663
19956668,3,3,3,3,Good,2.627065037,In,79,0.119671374,0.880472704
19967669,2,3,3,3,Good,2.532910996,In,79,0.075687882,0.908058293
19967671,2,3,3,3,Good,2.945836257,In,80,0.149896134,0.848846235
19967672,3,3,3,3,Good,2.130875873,In,78,0.228456646,0.774172786
19967673,2,3,3,3,Good,2.421300128,In,79,0.122782704,0.880921083
19967674,2,3,3,3,Good,2.360862565,In,79,0.138180995,0.876258414
19967676,2,3,3,3,Good,2.084657279,In,78,0.228694026,0.771398994
19967680,2,3,3,3,Good,2.685550484,In,79,0.068131634,0.91369841
19967681,2,3,3,3,Good,2.389827244,In,79,0.132928254,0.885364505
19967682,2,3,3,3,Good,3.095434445,In,80,0.198947702,0.807452643
19967684,2,3,3,3,Good,2.407271324,In,79,0.117199504,0.901646798
19967686,2,3,3,3,Good,2.86279172,In,78,0.157164569,0.833150239
19979202,2,3,3,3,Good,2.387951369,In,79,0.118741245,0.874436456
19986965,2,3,3,3,Good,1.866214303,In,4,0.21183523,0.820463347
19987039,2,3,3,3,Good,2.973562877,In,78,0.147001942,0.840241535
19987040,2,3,3,3,Good,2.395658774,In,79,0.135334568,0.876541266
19987043,3,3,3,3,Good,3.167112061,In,80,0.174175186,0.804515861
19987047,2,3,3,3,Good,2.505948676,In,79,0.046295945,0.944990927
19987049,2,3,3,3,Good,2.414377501,In,79,0.11933187,0.891171921
20032859,2,1,1,2,Moderate,4.593065212,Outside AD,87,0.588240177,0.3238942
20037358,2,2,2,2,Moderate,4.263204696,In,70,0.472687935,0.29840698
20037359,2,2,2,2,Moderate,4.170484487,In,87,0.259548564,0.729739317
20068012,2,2,1,2,Moderate,3.934005057,Outside AD,70,0.383671769,0.459677686
20070601,2,1,1,2,Moderate,5.482708253,Outside AD,87,0.642435194,0.634589116
20130391,2,1,3,2,Moderate,4.719596352,In,87,0.472993066,0.481600969
20133588,2,2,1,2,Moderate,4.096697588,Outside AD,87,0.339723372,0.720891202
20135279,2,2,2,2,Moderate,3.823222776,In,87,0.30557754,0.698464139
20136015,2,2,2,2,Moderate,3.654786138,In,1,0.365188011,0.701662911
20151183,2,2,1,2,Moderate,4.019494608,Outside AD,91,0.47803294,0.601940054
20209418,2,2,2,2,Moderate,3.692234633,In,79,0.416383128,0.590652491
20213909,2,2,1,2,Moderate,3.699439612,Outside AD,91,0.398428558,0.696301757
20228372,2,2,3,2,Moderate,3.748855582,In,87,0.264495386,0.647093307
20228373,2,2,3,2,Moderate,3.931687948,In,87,0.201244192,0.782925957
20228374,2,1,1,2,Moderate,5.978674076,Outside AD,91,0.654217742,0.60045737
20228375,2,1,1,2,Moderate,4.668665594,Outside AD,91,0.47790327,0.582787922
20234602,2,2,1,2,Moderate,4.253855985,Outside AD,63,0.577937593,0.354814787
20239895,2,2,3,2,Moderate,3.717079303,In,79,0.299498326,0.64738584
20239896,2,2,2,2,Moderate,4.158597423,In,87,0.164232239,0.815505287
20239898,2,2,3,2,Moderate,3.666389309,In,34,0.369272686,0.738303285
20249643,2,2,1,2,Moderate,4.236143972,Outside AD,87,0.334117767,0.733896948
20249645,2,2,3,2,Moderate,3.842364866,In,78,0.359358822,0.644757235
20258575,2,1,1,2,Moderate,4.912161698,Outside AD,91,0.432888043,0.617769364
20271876,2,1,1,2,Moderate,4.585021579,Outside AD,91,0.477590835,0.590514412
20274196,2,2,2,2,Moderate,3.795682729,In,1,0.393792324,0.720626318
20278520,2,1,3,2,Moderate,4.527828905,In,87,0.500379547,0.442715472
20278521,2,2,1,2,Moderate,4.237933558,Outside AD,91,0.435548668,0.595908058
20316266,2,2,1,2,Moderate,3.694779993,Outside AD,91,0.314618579,0.715247912
20316268,2,2,2,2,Moderate,4.008975075,In,87,0.330831428,0.650677574
20318290,1,3,1,2,Moderate,3.627353692,Outside AD,91,0.426849307,0.716577579
20345133,2,2,1,2,Moderate,3.774017452,Outside AD,63,0.577809397,0.638876212
20356520,2,2,3,2,Moderate,4.099979213,In,87,0.501564601,0.4301403
20383696,2,1,1,2,Moderate,4.50740652,Outside AD,87,0.438395124,0.626288854
